DATE,YEAR,MONTH,LOP,TEUS,BOX,DPP,BCH,BSH,AVERAGE CD,TEUS 2023,BOX 2023,DPP 2023,BCH 2023,BSH 2023,AVERAGE CD 2023
2024-10-01 00:00:00,2024,10,NSS,1414.0,904,3459577686,19.93,48.81,2.6,0.0,0.0,0,0.0,0.0,0.0
2024-10-01 00:00:00,2024,10,ONE,2874.0,1914,3855313141,25.83,58.81,2.7,0.0,0.0,0,0.0,0.0,0.0
2024-10-01 00:00:00,2024,10,OOL,3333.0,2128,1863253436,23.22,68.31,2.9,0.0,0.0,0,0.0,0.0,0.0
2024-10-01 00:00:00,2024,10,RCL,1431.0,1070,5313282029,29.6,62.26,2,0.0,0.0,0,0.0,0.0,0.0
2024-10-01 00:00:00,2024,10,SIT,4175.0,2831,385967359,19.65,35.01,1.9,0.0,0.0,0,0.0,0.0,0.0
2024-10-01 00:00:00,2024,10,SSL,20069.0,13504,1979038105,27.42,68.9,2.5,0.0,0.0,0,0.0,0.0,0.0
2024-10-01 00:00:00,2024,10,TSL,1153.0,753,5702927283,21.17,32.13,1.7,0.0,0.0,0,0.0,0.0,0.0
2024-10-01 00:00:00,2024,10,WHL,4462.0,3049,3168196385,20.76,42.44,2.2,0.0,0.0,0,0.0,0.0,0.0
2024-10-01 00:00:00,2024,10,YML,2604.0,1776,177822692,23.42,49.34,2.2,0.0,0.0,0,0.0,0.0,0.0
2024-11-01 00:00:00,2024,11,CMA,2272.0,1453,2867784671,192.16,414.4,2.5,0.0,0.0,0,0.0,0.0,0.0
2024-11-01 00:00:00,2024,11,SSL,22678.0,15554,28212388884,169.56,406.2,2.4,0.0,0.0,0,0.0,0.0,0.0
2024-11-01 00:00:00,2024,11,MSK,16834.0,10410,20548404401,58.76,151,2.7,0.0,0.0,0,0.0,0.0,0.0
2024-11-01 00:00:00,2024,11,EMC,15547.0,9655,18697785354,204.4,395.28,2,0.0,0.0,0,0.0,0.0,0.0
2024-11-01 00:00:00,2024,11,MSC,9743.0,6757,12270592696,23.66,52.76,2.4,0.0,0.0,0,0.0,0.0,0.0
2024-11-01 00:00:00,2024,11,COS,7473.0,5092,9312075735,163.05,414.15,2.6,0.0,0.0,0,0.0,0.0,0.0
2024-11-01 00:00:00,2024,11,WHL,5009.0,3205,6374740548,18.74,39,2.2,0.0,0.0,0,0.0,0.0,0.0
2024-11-01 00:00:00,2024,11,SIT,2477.0,1544,3319791463,50.66,79.52,2.1,0.0,0.0,0,0.0,0.0,0.0
2024-11-01 00:00:00,2024,11,OOL,4280.0,2824,5197148108,258.8,552.6,2.3,0.0,0.0,0,0.0,0.0,0.0
2024-11-01 00:00:00,2024,11,ONE,2365.0,1558,2935521307,216.9,378.36,1.6,0.0,0.0,0,0.0,0.0,0.0
2024-11-01 00:00:00,2024,11,KMT,3374.0,2344,4264093474,87.96,173.52,2,0.0,0.0,0,0.0,0.0,0.0
2024-11-01 00:00:00,2024,11,GSL,1366.0,989,1719845407,169,306.05,2.1,0.0,0.0,0,0.0,0.0,0.0
2024-11-01 00:00:00,2024,11,TSL,1273.0,847,1653928245,172.41,338.24,2.1,0.0,0.0,0,0.0,0.0,0.0
2024-11-01 00:00:00,2024,11,RCL,2936.0,1913,3651793925,213.44,451.2,2,0.0,0.0,0,0.0,0.0,0.0
2024-11-01 00:00:00,2024,11,NSS,1102.0,759,1421078123,132.93,277.55,2.2,0.0,0.0,0,0.0,0.0,0.0
2024-11-01 00:00:00,2024,11,YML,1325.0,928,1633039806,113.25,247,2.2,0.0,0.0,0,0.0,0.0,0.0
2024-11-01 00:00:00,2024,11,ANL,652.0,437,836807024,50.66,44.76,0.9,0.0,0.0,0,0.0,0.0,0.0
2024-11-01 00:00:00,2024,11,LMA,118.0,85,147652930,57.58,44.7,1.3,0.0,0.0,0,0.0,0.0,0.0
2024-11-01 00:00:00,2024,11,BEN,231.0,155,268927283,47.8,24.26,0.8,0.0,0.0,0,0.0,0.0,0.0
2024-12-01 00:00:00,2024,12,CMA,288469.0,178531,340040467321,25,55,2.4,0.0,0.0,0,0.0,0.0,0.0
2024-12-02 00:00:00,2024,12,SSL,240569.0,161359,287071450311,27,64,2.5,0.0,0.0,0,0.0,0.0,0.0
2024-12-03 00:00:00,2024,12,MSK,211877.0,132139,251546902253,28,72,2.6,0.0,0.0,0,0.0,0.0,0.0
2024-12-04 00:00:00,2024,12,EMC,190024.0,123568,220053018582,25,49,1.8,0.0,0.0,0,0.0,0.0,0.0
2024-12-05 00:00:00,2024,12,MSC,140638.0,93949,168986165233,24,52,2.2,0.0,0.0,0,0.0,0.0,0.0
2024-12-06 00:00:00,2024,12,COS,117799.0,76829,139626259541,28,72,2.4,0.0,0.0,0,0.0,0.0,0.0
2024-12-07 00:00:00,2024,12,WHL,64063.0,41766,79314424243,21,44,2,0.0,0.0,0,0.0,0.0,0.0
2024-12-08 00:00:00,2024,12,SIT,48443.0,32005,61491938158,21,37,1.7,0.0,0.0,0,0.0,0.0,0.0
2024-12-09 00:00:00,2024,12,OOL,43840.0,29111,51541590944,25,60,2.3,0.0,0.0,0,0.0,0.0,0.0
2024-12-10 00:00:00,2024,12,ONE,38906.0,25158,46017255364,25,50,1.9,0.0,0.0,0,0.0,0.0,0.0
2024-12-11 00:00:00,2024,12,KMT,31720.0,22179,39877022798,22,39,1.8,0.0,0.0,0,0.0,0.0,0.0
2024-12-12 00:00:00,2024,12,GSL,22138.0,15955,26827636295,24,48,1.8,0.0,0.0,0,0.0,0.0,0.0
2024-12-13 00:00:00,2024,12,TSL,16809.0,11103,20014969926,19,39,1.7,0.0,0.0,0,0.0,0.0,0.0
2024-12-14 00:00:00,2024,12,RCL,17499.0,11975,22187043129,23,41,2,0.0,0.0,0,0.0,0.0,0.0
2024-12-15 00:00:00,2024,12,NSS,15106.0,10109,18115498981,21,43,1.6,0.0,0.0,0,0.0,0.0,0.0
2024-12-16 00:00:00,2024,12,YML,13515.0,9387,16234276521,20,45,2,0.0,0.0,0,0.0,0.0,0.0
2024-12-17 00:00:00,2024,12,ANL,5762.0,3857,7222094624,23,17,0.7,0.0,0.0,0,0.0,0.0,0.0
2024-12-18 00:00:00,2024,12,LMA,3868.0,2619,4288025039,23,21,1.3,0.0,0.0,0,0.0,0.0,0.0
2024-12-19 00:00:00,2024,12,BEN,2319.0,1547,2573938641,22,18,1.4,0.0,0.0,0,0.0,0.0,0.0
2024-12-20 00:00:00,2024,12,HPL,518.0,453,633194545,58,57,1.1,0.0,0.0,0,0.0,0.0,0.0
2024-12-21 00:00:00,2024,12,PIL,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2024-12-22 00:00:00,2024,12,KAL,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2024-12-23 00:00:00,2024,12,XCL,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2024-12-24 00:00:00,2024,12,KSL,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2024-12-25 00:00:00,2024,12,ACL,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2024-12-26 00:00:00,2024,12,ESL,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-01-01 00:00:00,2025,1,ACL,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-01-02 00:00:00,2025,1,ANL,437.0,293,610600926,24,10,0.79,0.0,0.0,0,0.0,0.0,0.0
2025-01-03 00:00:00,2025,1,BEN,87.0,83,112103061,27,15,0.85,0.0,0.0,0,0.0,0.0,0.0
2025-01-04 00:00:00,2025,1,CMA,24830.0,14836,30489971505,24,49,2.2,0.0,0.0,0,0.0,0.0,0.0
2025-01-05 00:00:00,2025,1,COS,13059.0,8181,16224612528,26,67,2.59,0.0,0.0,0,0.0,0.0,0.0
2025-01-06 00:00:00,2025,1,EMC,14121.0,8984,17909297274,23,38,1.83,0.0,0.0,0,0.0,0.0,0.0
2025-01-07 00:00:00,2025,1,ESL,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-01-08 00:00:00,2025,1,GSL,1146.0,795,1448309400,34,66,2.19,0.0,0.0,0,0.0,0.0,0.0
2025-01-09 00:00:00,2025,1,HPL,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-01-10 00:00:00,2025,1,KAL,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-01-11 00:00:00,2025,1,KMT,2672.0,1752,3475561893,19,32,1.99,0.0,0.0,0,0.0,0.0,0.0
2025-01-12 00:00:00,2025,1,KSL,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-01-13 00:00:00,2025,1,LMA,285.0,244,345970913,17,18,1.15,0.0,0.0,0,0.0,0.0,0.0
2025-01-14 00:00:00,2025,1,MSC,7862.0,4942,9886120752,24,47,2.09,0.0,0.0,0,0.0,0.0,0.0
2025-01-15 00:00:00,2025,1,MSK,13403.0,8199,16872604065,25,68,2.71,0.0,0.0,0,0.0,0.0,0.0
2025-01-16 00:00:00,2025,1,NSS,1237.0,793,1516139195,25,58,2.55,0.0,0.0,0,0.0,0.0,0.0
2025-01-17 00:00:00,2025,1,ONE,2198.0,1399,2785069457,22,39,1.81,0.0,0.0,0,0.0,0.0,0.0
2025-01-18 00:00:00,2025,1,OOL,2710.0,1708,3456437276,18,55,2.59,0.0,0.0,0,0.0,0.0,0.0
2025-01-19 00:00:00,2025,1,PIL,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-01-20 00:00:00,2025,1,RCL,1257.0,740,1597745063,14,26,1.79,0.0,0.0,0,0.0,0.0,0.0
2025-01-21 00:00:00,2025,1,SIT,3938.0,2549,5144377744,28,38,1.7,0.0,0.0,0,0.0,0.0,0.0
2025-01-22 00:00:00,2025,1,SSL,16612.0,11112,21124299391,29,63,2.29,0.0,0.0,0,0.0,0.0,0.0
2025-01-23 00:00:00,2025,1,TSL,889.0,566,1111047323,21,31,1.64,0.0,0.0,0,0.0,0.0,0.0
2025-01-24 00:00:00,2025,1,WHL,6100.0,3858,8109484957,22,34,1.87,0.0,0.0,0,0.0,0.0,0.0
2025-01-25 00:00:00,2025,1,XCL,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-01-26 00:00:00,2025,1,YML,2189.0,1553,2787132458,20,41,2.21,0.0,0.0,0,0.0,0.0,0.0
2025-02-26 00:00:00,2025,2,SSL,46959.0,31185,59095243626,28,63,2.4,0.0,0.0,0,0.0,0.0,0.0
2025-02-26 00:00:00,2025,2,CMA,43125.0,25889,53254815984,23,49,1.9,0.0,0.0,0,0.0,0.0,0.0
2025-02-26 00:00:00,2025,2,MSK,28755.0,17969,36378375301,26,68,2.1,0.0,0.0,0,0.0,0.0,0.0
2025-02-26 00:00:00,2025,2,EMC,27834.0,17521,35223920014,25,38,1.8,0.0,0.0,0,0.0,0.0,0.0
2025-02-26 00:00:00,2025,2,COS,22448.0,14118,27971876784,27,67,2.6,0.0,0.0,0,0.0,0.0,0.0
2025-02-26 00:00:00,2025,2,MSC,18609.0,11839,23130752665,24,47,2.1,0.0,0.0,0,0.0,0.0,0.0
2025-02-26 00:00:00,2025,2,WHL,9396.0,5970,12430742267,21,34,1.8,0.0,0.0,0,0.0,0.0,0.0
2025-02-26 00:00:00,2025,2,SIT,7272.0,4670,9479673348,24,38,1.6,0.0,0.0,0,0.0,0.0,0.0
2025-02-26 00:00:00,2025,2,OOL,7122.0,4553,8946605307,23,55,2.1,0.0,0.0,0,0.0,0.0,0.0
2025-02-26 00:00:00,2025,2,KMT,4436.0,3100,5908800641,22,32,1.8,0.0,0.0,0,0.0,0.0,0.0
2025-02-26 00:00:00,2025,2,ONE,3915.0,2531,5013177572,21,39,2.3,0.0,0.0,0,0.0,0.0,0.0
2025-02-26 00:00:00,2025,2,YML,3411.0,2418,4340978276,20,41,2,0.0,0.0,0,0.0,0.0,0.0
2025-02-26 00:00:00,2025,2,NSS,2761.0,1823,3505496314,22,58,2.2,0.0,0.0,0,0.0,0.0,0.0
2025-02-26 00:00:00,2025,2,GSL,2572.0,1841,3354326661,28,66,1.7,0.0,0.0,0,0.0,0.0,0.0
2025-02-26 00:00:00,2025,2,ANL,1610.0,1069,2218344984,24,10,1.2,0.0,0.0,0,0.0,0.0,0.0
2025-02-26 00:00:00,2025,2,RCL,1257.0,740,1597745063,14,26,0,0.0,0.0,0,0.0,0.0,0.0
2025-02-26 00:00:00,2025,2,TSL,889.0,566,1111047323,21,31,0,0.0,0.0,0,0.0,0.0,0.0
2025-02-26 00:00:00,2025,2,LMA,428.0,354,532167764,21,18,0.9,0.0,0.0,0,0.0,0.0,0.0
2025-02-26 00:00:00,2025,2,BEN,393.0,339,532246811,24,15,1.1,0.0,0.0,0,0.0,0.0,0.0
2025-02-27 00:00:00,2025,2,HPL,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-02-28 00:00:00,2025,2,PIL,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-02-28 00:00:00,2025,2,KAL,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-02-28 00:00:00,2025,2,XCL,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-02-28 00:00:00,2025,2,KSL,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-02-28 00:00:00,2025,2,ACL,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-02-28 00:00:00,2025,2,ESL,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-03-26 00:00:00,2025,3,CMA,65124.0,39398,81900467113,23,47,2.09,0.0,0.0,0,0.0,0.0,0.0
2025-03-26 00:00:00,2025,3,SSL,63449.0,42224,79920236351,28,61,2.23,0.0,0.0,0,0.0,0.0,0.0
2025-03-26 00:00:00,2025,3,MSK,49466.0,31458,63630382416,26,60,1.76,0.0,0.0,0,0.0,0.0,0.0
2025-03-26 00:00:00,2025,3,EMC,42968.0,26943,54567768181,24,38,1.72,0.0,0.0,0,0.0,0.0,0.0
2025-03-26 00:00:00,2025,3,MSC,34247.0,21975,42206962776,25,49,2.02,0.0,0.0,0,0.0,0.0,0.0
2025-03-26 00:00:00,2025,3,COS,31810.0,20060,39761914513,28,65,2.33,0.0,0.0,0,0.0,0.0,0.0
2025-03-26 00:00:00,2025,3,WHL,16331.0,10411,21602281953,20,37,1.93,0.0,0.0,0,0.0,0.0,0.0
2025-03-26 00:00:00,2025,3,SIT,11673.0,7480,15415423484,23,36,1.6,0.0,0.0,0,0.0,0.0,0.0
2025-03-26 00:00:00,2025,3,OOL,10374.0,6644,13069908833,24,52,1.95,0.0,0.0,0,0.0,0.0,0.0
2025-03-26 00:00:00,2025,3,KMT,6622.0,4657,8903759822,21,31,1.78,0.0,0.0,0,0.0,0.0,0.0
2025-03-26 00:00:00,2025,3,ONE,6113.0,3951,7861193828,19,37,2.09,0.0,0.0,0,0.0,0.0,0.0
2025-03-26 00:00:00,2025,3,YML,5665.0,4051,7270711901,19,39,1.8,0.0,0.0,0,0.0,0.0,0.0
2025-03-26 00:00:00,2025,3,GSL,5485.0,3919,7188216936,26,58,1.99,0.0,0.0,0,0.0,0.0,0.0
2025-03-26 00:00:00,2025,3,NSS,4304.0,2791,5512560054,20,49,1.75,0.0,0.0,0,0.0,0.0,0.0
2025-03-26 00:00:00,2025,3,ANL,2527.0,1599,3329226095,23,12,0.96,0.0,0.0,0,0.0,0.0,0.0
2025-03-26 00:00:00,2025,3,TSL,2448.0,1582,3144592746,20,32,1.78,0.0,0.0,0,0.0,0.0,0.0
2025-03-26 00:00:00,2025,3,RCL,2067.0,1252,2659311287,20,29,1.77,0.0,0.0,0,0.0,0.0,0.0
2025-03-26 00:00:00,2025,3,LMA,923.0,714,1179149348,20,17,0.88,0.0,0.0,0,0.0,0.0,0.0
2025-03-26 00:00:00,2025,3,BEN,496.0,420,657189237,24,15,1.4,0.0,0.0,0,0.0,0.0,0.0
2025-03-26 00:00:00,2025,3,HPL,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-03-26 00:00:00,2025,3,PIL,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-03-26 00:00:00,2025,3,KAL,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-03-26 00:00:00,2025,3,XCL,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-03-26 00:00:00,2025,3,KSL,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-03-26 00:00:00,2025,3,ACL,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-03-26 00:00:00,2025,3,ESL,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-04-26 00:00:00,2025,4,CMA,86479.0,52481,108803545119,24,49,1.326666667,0.0,0.0,0,0.0,0.0,0.0
2025-04-26 00:00:00,2025,4,SSL,83668.0,55985,106821990990,28,61,2.035,0.0,0.0,0,0.0,0.0,0.0
2025-04-26 00:00:00,2025,4,MSK,68853.0,43518,88499771971,26,60,2.035,0.0,0.0,0,0.0,0.0,0.0
2025-04-26 00:00:00,2025,4,EMC,55667.0,34832,71141893582,24,38,2.52,0.0,0.0,0,0.0,0.0,0.0
2025-04-26 00:00:00,2025,4,MSC,46530.0,29816,58277562445,24,50,2.035,0.0,0.0,0,0.0,0.0,0.0
2025-04-26 00:00:00,2025,4,COS,39926.0,25097,49689418657,28,67,2.52,0.0,0.0,0,0.0,0.0,0.0
2025-04-26 00:00:00,2025,4,WHL,20470.0,13055,27183168586,21,37,2.454,0.0,0.0,0,0.0,0.0,0.0
2025-04-26 00:00:00,2025,4,SIT,13341.0,8580,17810938784,22,34,2.035,0.0,0.0,0,0.0,0.0,0.0
2025-04-26 00:00:00,2025,4,OOL,12852.0,8127,16090432202,24,53,2.035,0.0,0.0,0,0.0,0.0,0.0
2025-04-26 00:00:00,2025,4,ONE,9040.0,5821,11738638591,21,40,2.035,0.0,0.0,0,0.0,0.0,0.0
2025-04-26 00:00:00,2025,4,KMT,8578.0,6106,11617582679,20,32,2.035,0.0,0.0,0,0.0,0.0,0.0
2025-04-26 00:00:00,2025,4,GSL,6939.0,4931,9108396433,24,53,2.035,0.0,0.0,0,0.0,0.0,0.0
2025-04-26 00:00:00,2025,4,YML,6803.0,4844,8767185816,20,40,1.74,0.0,0.0,0,0.0,0.0,0.0
2025-04-26 00:00:00,2025,4,NSS,5788.0,3777,7519975491,20,45,2.035,0.0,0.0,0,0.0,0.0,0.0
2025-04-26 00:00:00,2025,4,TSL,3377.0,2187,4338164664,25,39,2.454,0.0,0.0,0,0.0,0.0,0.0
2025-04-26 00:00:00,2025,4,ANL,3349.0,2086,4377800876,23,15,1.27,0.0,0.0,0,0.0,0.0,0.0
2025-04-26 00:00:00,2025,4,RCL,2907.0,1787,3760721801,20,32,2.035,0.0,0.0,0,0.0,0.0,0.0
2025-04-26 00:00:00,2025,4,LMA,1265.0,999,1607231758,21,18,2.035,0.0,0.0,0,0.0,0.0,0.0
2025-04-26 00:00:00,2025,4,BEN,788.0,645,1035767263,25,17,1.326666667,0.0,0.0,0,0.0,0.0,0.0
2025-04-26 00:00:00,2025,4,HPL,0.0,0,Rp -,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-04-26 00:00:00,2025,4,PIL,0.0,0,Rp -,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-04-26 00:00:00,2025,4,KAL,0.0,0,Rp -,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-04-26 00:00:00,2025,4,XCL,0.0,0,Rp -,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-04-26 00:00:00,2025,4,KSL,0.0,0,Rp -,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-04-26 00:00:00,2025,4,ACL,0.0,0,Rp -,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-04-26 00:00:00,2025,4,ESL,0.0,0,Rp -,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-05-26 00:00:00,2025,5,CMA,112701.0,68766,141779091316,23,49,2.32,0.0,0.0,0,0.0,0.0,0.0
2025-05-27 00:00:00,2025,5,SSL,104397.0,69619,132692575684,27,60,2.44,0.0,0.0,0,0.0,0.0,0.0
2025-05-28 00:00:00,2025,5,MSK,86872.0,55062,112022225158,25,57,2.12,0.0,0.0,0,0.0,0.0,0.0
2025-05-29 00:00:00,2025,5,EMC,73200.0,45841,93782846154,24,39,2,0.0,0.0,0,0.0,0.0,0.0
2025-05-30 00:00:00,2025,5,MSC,56271.0,36405,71226766602,24,48,1.7,0.0,0.0,0,0.0,0.0,0.0
2025-05-31 00:00:00,2025,5,COS,47515.0,30009,59637853538,27,65,2.33,0.0,0.0,0,0.0,0.0,0.0
2025-05-31 00:00:00,2025,5,WHL,26156.0,16856,35093409543,21,38,2.09,0.0,0.0,0,0.0,0.0,0.0
2025-05-31 00:00:00,2025,5,SIT,19584.0,12723,26264491689,21,35,2.05,0.0,0.0,0,0.0,0.0,0.0
2025-05-31 00:00:00,2025,5,OOL,17780.0,11105,22238355389,23,51,2.06,0.0,0.0,0,0.0,0.0,0.0
2025-05-31 00:00:00,2025,5,ONE,11617.0,7559,15174476510,21,40,2,0.0,0.0,0,0.0,0.0,0.0
2025-05-31 00:00:00,2025,5,KMT,10412.0,7362,14023960562,20,30,1.59,0.0,0.0,0,0.0,0.0,0.0
2025-05-31 00:00:00,2025,5,GSL,8146.0,5809,10705081515,23,51,2.16,0.0,0.0,0,0.0,0.0,0.0
2025-05-31 00:00:00,2025,5,YML,7976.0,5611,10239485596,19,39,2.09,0.0,0.0,0,0.0,0.0,0.0
2025-05-31 00:00:00,2025,5,NSS,7117.0,4761,9263357706,22,48,1.92,0.0,0.0,0,0.0,0.0,0.0
2025-05-31 00:00:00,2025,5,TSL,4815.0,3146,6281610428,22,39,2.4,0.0,0.0,0,0.0,0.0,0.0
2025-05-31 00:00:00,2025,5,RCL,3989.0,2477,5211080725,19,32,2.18,0.0,0.0,0,0.0,0.0,0.0
2025-05-31 00:00:00,2025,5,ANL,3791.0,2384,4976291038,24,14,0.75,0.0,0.0,0,0.0,0.0,0.0
2025-05-31 00:00:00,2025,5,LMA,1484.0,1157,1863827147,20,19,1.87,0.0,0.0,0,0.0,0.0,0.0
2025-05-31 00:00:00,2025,5,BEN,957.0,787,1248330958,25,16,0.86,0.0,0.0,0,0.0,0.0,0.0
2025-05-31 00:00:00,2025,5,HPL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-05-31 00:00:00,2025,5,PIL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-05-31 00:00:00,2025,5,KAL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-05-31 00:00:00,2025,5,XCL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-05-31 00:00:00,2025,5,KSL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-05-31 00:00:00,2025,5,ACL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-05-31 00:00:00,2025,5,ESL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-06-30 00:00:00,2025,6,CMA,138919.0,84837,174326999137,24,49,2.12,0.0,0.0,0,0.0,0.0,0.0
2025-06-02 00:00:00,2025,6,SSL,122517.0,81896,155689826518,26,58,2.54,0.0,0.0,0,0.0,0.0,0.0
2025-06-03 00:00:00,2025,6,MSK,107370.0,67927,137661007828,25,57,2.29,0.0,0.0,0,0.0,0.0,0.0
2025-06-04 00:00:00,2025,6,EMC,85432.0,53622,109455883942,24,41,2.09,0.0,0.0,0,0.0,0.0,0.0
2025-06-05 00:00:00,2025,6,MSC,71051.0,46029,89870376944,24,48,2.27,0.0,0.0,0,0.0,0.0,0.0
2025-06-06 00:00:00,2025,6,COS,58214.0,36902,73099020150,26,63,2.4,0.0,0.0,0,0.0,0.0,0.0
2025-06-07 00:00:00,2025,6,WHL,30935.0,19963,41545274074,20,37,0,0.0,0.0,0,0.0,0.0,0.0
2025-06-08 00:00:00,2025,6,SIT,24337.0,15948,32788063770,20,33,1.62,0.0,0.0,0,0.0,0.0,0.0
2025-06-09 00:00:00,2025,6,OOL,22562.0,14042,27945245466,23,51,2.55,0.0,0.0,0,0.0,0.0,0.0
2025-06-04 00:00:00,2025,6,ONE,14258.0,9398,18580848579,22,40,1.78,0.0,0.0,0,0.0,0.0,0.0
2025-06-05 00:00:00,2025,6,KMT,12196.0,8637,16400406108,19,31,2.06,0.0,0.0,0,0.0,0.0,0.0
2025-06-06 00:00:00,2025,6,GSL,9565.0,6830,12617512286,21,48,1.88,0.0,0.0,0,0.0,0.0,0.0
2025-06-07 00:00:00,2025,6,YML,9223.0,6443,11823671477,19,40,2.43,0.0,0.0,0,0.0,0.0,0.0
2025-06-08 00:00:00,2025,6,NSS,8511.0,5691,11052323596,22,47,2.23,0.0,0.0,0,0.0,0.0,0.0
2025-06-09 00:00:00,2025,6,TSL,6456.0,4166,8334757795,22,40,2.28,0.0,0.0,0,0.0,0.0,0.0
2025-06-10 00:00:00,2025,6,RCL,5195.0,3300,6792083860,20,34,1.87,0.0,0.0,0,0.0,0.0,0.0
2025-06-11 00:00:00,2025,6,ANL,4956.0,3081,6504992758,23,14,1.05,0.0,0.0,0,0.0,0.0,0.0
2025-06-12 00:00:00,2025,6,BEN,2057.0,1634,2633508964,24,18,1.66,0.0,0.0,0,0.0,0.0,0.0
2025-06-13 00:00:00,2025,6,LMA,1947.0,1501,2420585906,20,19,1.11,0.0,0.0,0,0.0,0.0,0.0
2025-06-14 00:00:00,2025,6,HPL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-06-15 00:00:00,2025,6,PIL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-06-16 00:00:00,2025,6,KAL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-06-17 00:00:00,2025,6,XCL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-06-18 00:00:00,2025,6,KSL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-06-19 00:00:00,2025,6,ACL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-06-19 00:00:00,2025,6,ESL,0.0,0,Rp-,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2025-07-01 00:00:00,2025,7,CMA,159201.0,97737,199709949596,23,48,7.08,0.0,0.0,0,0.0,0.0,0.0
2025-07-02 00:00:00,2025,7,SSL,147788.0,98555,186954677288,25,58,5.48,0.0,0.0,0,0.0,0.0,0.0
2025-07-03 00:00:00,2025,7,MSK,127500.0,80342,162800576811,25,56,4.82,0.0,0.0,0,0.0,0.0,0.0
2025-07-04 00:00:00,2025,7,EMC,103404.0,64860,132167784019,23,41,8.97,0.0,0.0,0,0.0,0.0,0.0
2025-07-05 00:00:00,2025,7,MSC,82670.0,53798,104859432476,23,47,4.72,0.0,0.0,0,0.0,0.0,0.0
2025-07-06 00:00:00,2025,7,COS,64321.0,41001,80898306552,26,62,5.33,0.0,0.0,0,0.0,0.0,0.0
2025-07-07 00:00:00,2025,7,WHL,36075.0,23379,48514142222,20,37,4.36,0.0,0.0,0,0.0,0.0,0.0
