date,year,month,lop,persentase,tahun_kategori,total_teus,sumber_sheet
2024-06-01,2024,6,KRL,-0.8627,2025,0.0,B.OPR INT
2024-06-01,2024,6,KSL,-1.0,2025,0.0,B.OPR INT
2024-06-01,2024,6,SWI,0.0,2025,0.0,B.OPR INT
2024-07-01,2024,7,CMA,0.2119,2025,0.0,B.OPR INT
2024-07-01,2024,7,EMC,0.1216,2025,0.0,B.OPR INT
2024-07-01,2024,7,MSK,-0.0203,2025,0.0,B.OPR INT
2024-07-01,2024,7,MSC,0.1355,2025,0.0,B.OPR INT
2024-07-01,2024,7,ONE,0.0362,2025,0.0,B.OPR INT
2024-07-01,2024,7,WHL,0.3907,2025,0.0,B.OPR INT
2024-07-01,2024,7,COSCO,-0.3758,2025,0.0,B.OPR INT
2024-07-01,2024,7,OOCL,0.1469,2025,0.0,B.OPR INT
2024-07-01,2024,7,RCL,0.7454,2025,0.0,B.OPR INT
2024-07-01,2024,7,SITC,-0.02,2025,0.0,B.OPR INT
2024-07-01,2024,7,HAPAG,0.3908,2025,0.0,B.OPR INT
2024-07-01,2024,7,YML,0.0336,2025,0.0,B.OPR INT
2024-07-01,2024,7,KMTC,0.1323,2025,0.0,B.OPR INT
2024-07-01,2024,7,OTHER,-0.2383,2025,0.0,B.OPR INT
2024-07-01,2024,7,GSL,0.5251,2025,0.0,B.OPR INT
2024-07-01,2024,7,SSL,-0.2514,2025,0.0,B.OPR INT
2024-07-01,2024,7,PIL,-0.4398,2025,0.0,B.OPR INT
2024-07-01,2024,7,ANL,0.0,2025,0.0,B.OPR INT
2024-07-01,2024,7,HMM,-0.545,2025,0.0,B.OPR INT
2024-07-01,2024,7,XCL,-0.7305,2025,0.0,B.OPR INT
2024-07-01,2024,7,MELL,1.741,2025,0.0,B.OPR INT
2024-07-01,2024,7,KRL,-0.8627,2025,0.0,B.OPR INT
2024-07-01,2024,7,KSL,-1.0,2025,0.0,B.OPR INT
2024-08-01,2024,8,CMA,0.1532,2025,0.0,B.OPR INT
2024-08-01,2024,8,EMC,0.1453,2025,0.0,B.OPR INT
2024-08-01,2024,8,MSK,-0.0285,2025,0.0,B.OPR INT
2024-08-01,2024,8,MSC,0.1464,2025,0.0,B.OPR INT
2024-08-01,2024,8,ONE,0.077,2025,0.0,B.OPR INT
2024-08-01,2024,8,WHL,0.3737,2025,0.0,B.OPR INT
2024-08-01,2024,8,COSCO,-0.3912,2025,0.0,B.OPR INT
2024-08-01,2024,8,OOCL,0.1282,2025,0.0,B.OPR INT
2024-08-01,2024,8,RCL,0.5548,2025,0.0,B.OPR INT
2024-08-01,2024,8,SITC,-0.0411,2025,0.0,B.OPR INT
2024-08-01,2024,8,HAPAG,0.4112,2025,0.0,B.OPR INT
2024-08-01,2024,8,YML,0.0405,2025,0.0,B.OPR INT
2024-08-01,2024,8,KMTC,0.1419,2025,0.0,B.OPR INT
2024-08-01,2024,8,OTHER,-0.3248,2025,0.0,B.OPR INT
2024-08-01,2024,8,GSL,0.4928,2025,0.0,B.OPR INT
2024-08-01,2024,8,SSL,-0.1864,2025,0.0,B.OPR INT
2024-08-01,2024,8,PIL,-0.4198,2025,0.0,B.OPR INT
2024-08-01,2024,8,ANL,0.0,2025,0.0,B.OPR INT
2024-08-01,2024,8,HMM,-0.5262,2025,0.0,B.OPR INT
2024-08-01,2024,8,XCL,-0.6743,2025,0.0,B.OPR INT
2024-08-01,2024,8,MELL,1.2692,2025,0.0,B.OPR INT
2024-08-01,2024,8,BEN,0.0,2025,0.0,B.OPR INT
2024-08-01,2024,8,KRL,-0.9128,2025,0.0,B.OPR INT
2024-09-01,2024,9,CMA,0.142,2025,0.0,B.OPR INT
2024-09-01,2024,9,EMC,0.182,2025,0.0,B.OPR INT
2024-09-01,2024,9,MSK,0.0122,2025,0.0,B.OPR INT
2024-09-01,2024,9,MSC,0.2451,2025,0.0,B.OPR INT
2024-09-01,2024,9,ONE,0.0854,2025,0.0,B.OPR INT
2024-09-01,2024,9,WHL,0.3652,2025,0.0,B.OPR INT
2024-09-01,2024,9,COSCO,-0.3816,2025,0.0,B.OPR INT
2024-09-01,2024,9,OOCL,0.0832,2025,0.0,B.OPR INT
2024-09-01,2024,9,RCL,0.4654,2025,0.0,B.OPR INT
2024-09-01,2024,9,SITC,-0.0096,2025,0.0,B.OPR INT
2024-09-01,2024,9,HAPAG,0.4365,2025,0.0,B.OPR INT
2024-09-01,2024,9,YML,-0.0045,2025,0.0,B.OPR INT
2024-09-01,2024,9,KMTC,0.1497,2025,0.0,B.OPR INT
2024-09-01,2024,9,OTHER,-0.3834,2025,0.0,B.OPR INT
2024-09-01,2024,9,GSL,0.4436,2025,0.0,B.OPR INT
2024-09-01,2024,9,SSL,-0.1248,2025,0.0,B.OPR INT
2024-09-01,2024,9,PIL,-0.3796,2025,0.0,B.OPR INT
2024-09-01,2024,9,ANL,0.0,2025,0.0,B.OPR INT
2024-09-01,2024,9,HMM,-0.5059,2025,0.0,B.OPR INT
2024-09-01,2024,9,XCL,-0.6249,2025,0.0,B.OPR INT
2024-09-01,2024,9,MELL,1.3881,2025,0.0,B.OPR INT
2024-09-01,2024,9,BEN,0.0,2025,0.0,B.OPR INT
2024-09-01,2024,9,KRL,-0.9128,2025,0.0,B.OPR INT
2024-10-01,2024,10,CMA,0.0,2025,0.0,B.OPR INT
2024-10-01,2024,10,MSK,0.0,2025,0.0,B.OPR INT
2024-10-01,2024,10,EMC,0.0,2025,0.0,B.OPR INT
2024-10-01,2024,10,ONE,0.0,2025,0.0,B.OPR INT
2024-10-01,2024,10,COSCO,0.0,2025,0.0,B.OPR INT
2024-10-01,2024,10,MSC,0.0,2025,0.0,B.OPR INT
2024-10-01,2024,10,OOCL,0.0,2025,0.0,B.OPR INT
2024-10-01,2024,10,WHL,0.0,2025,0.0,B.OPR INT
2024-10-01,2024,10,SITC,0.0,2025,0.0,B.OPR INT
2024-10-01,2024,10,RCL,0.0,2025,0.0,B.OPR INT
2024-10-01,2024,10,HAPAG,0.0,2025,0.0,B.OPR INT
2024-10-01,2024,10,GSL,0.0,2025,0.0,B.OPR INT
2024-10-01,2024,10,KMTC,0.0,2025,0.0,B.OPR INT
2024-10-01,2024,10,YML,0.0,2025,0.0,B.OPR INT
2024-10-01,2024,10,SSL,0.0,2025,0.0,B.OPR INT
2024-10-01,2024,10,TSL,0.0,2025,0.0,B.OPR INT
2024-10-01,2024,10,PIL,0.0,2025,0.0,B.OPR INT
2024-10-01,2024,10,NSS,0.0,2025,0.0,B.OPR INT
2024-10-01,2024,10,XCL,0.0,2025,0.0,B.OPR INT
2024-10-01,2024,10,HMM,0.0,2025,0.0,B.OPR INT
2024-10-01,2024,10,OTHER,0.0,2025,0.0,B.OPR INT
2024-10-01,2024,10,SWI,0.0,2025,0.0,B.OPR INT
2024-10-01,2024,10,MELL,0.0,2025,0.0,B.OPR INT
2024-11-01,2024,11,CMA,0.0388,2025,0.0,B.OPR INT
2024-11-01,2024,11,EMC,0.1965,2025,0.0,B.OPR INT
2024-11-01,2024,11,MSK,0.029,2025,0.0,B.OPR INT
2024-11-01,2024,11,MSC,0.2508,2025,0.0,B.OPR INT
2024-11-01,2024,11,ONE,0.1045,2025,0.0,B.OPR INT
2024-11-01,2024,11,WHL,0.3368,2025,0.0,B.OPR INT
2024-11-01,2024,11,COSCO,-0.3345,2025,0.0,B.OPR INT
2024-11-01,2024,11,OOCL,0.0334,2025,0.0,B.OPR INT
2024-11-01,2024,11,RCL,0.3365,2025,0.0,B.OPR INT
2024-11-01,2024,11,HAPAG,0.8146,2025,0.0,B.OPR INT
2024-11-01,2024,11,SITC,-0.005,2025,0.0,B.OPR INT
2024-11-01,2024,11,KMTC,0.1595,2025,0.0,B.OPR INT
2024-11-01,2024,11,YML,-0.0775,2025,0.0,B.OPR INT
2024-11-01,2024,11,GSL,0.3627,2025,0.0,B.OPR INT
2024-11-01,2024,11,OTHER,-0.4478,2025,0.0,B.OPR INT
2024-11-01,2024,11,SSL,-0.0298,2025,0.0,B.OPR INT
2024-11-01,2024,11,PIL,-0.3447,2025,0.0,B.OPR INT
2024-11-01,2024,11,ANL,0.0,2025,0.0,B.OPR INT
2024-11-01,2024,11,HMM,-0.4849,2025,0.0,B.OPR INT
2024-11-01,2024,11,XCL,-0.4773,2025,0.0,B.OPR INT
2024-11-01,2024,11,MELL,1.9228,2025,0.0,B.OPR INT
2024-11-01,2024,11,BEN,0.0,2025,0.0,B.OPR INT
2024-11-01,2024,11,KRL,-0.9389,2025,0.0,B.OPR INT
2024-12-01,2024,12,CMA,0.0224,2025,0.0,B.OPR INT
2024-12-01,2024,12,EMC,0.189,2025,0.0,B.OPR INT
2024-12-01,2024,12,MSK,0.0317,2025,0.0,B.OPR INT
2024-12-01,2024,12,MSC,0.2566,2025,0.0,B.OPR INT
2024-12-01,2024,12,ONE,0.1227,2025,0.0,B.OPR INT
2024-12-01,2024,12,WHL,0.2941,2025,0.0,B.OPR INT
2024-12-01,2024,12,COSCO,-0.3146,2025,0.0,B.OPR INT
2024-12-01,2024,12,OOCL,0.024,2025,0.0,B.OPR INT
2024-12-01,2024,12,RCL,0.3045,2025,0.0,B.OPR INT
2024-12-01,2024,12,HAPAG,0.3914,2025,0.0,B.OPR INT
2024-12-01,2024,12,SITC,0.0031,2025,0.0,B.OPR INT
2024-12-01,2024,12,KMTC,0.1681,2025,0.0,B.OPR INT
2024-12-01,2024,12,YML,-0.0918,2025,0.0,B.OPR INT
2024-12-01,2024,12,GSL,0.3369,2025,0.0,B.OPR INT
2024-12-01,2024,12,OTHER,-0.4429,2025,0.0,B.OPR INT
2024-12-01,2024,12,SSL,0.0397,2025,0.0,B.OPR INT
2024-12-01,2024,12,PIL,-0.313,2025,0.0,B.OPR INT
2024-12-01,2024,12,ANL,0.0,2025,0.0,B.OPR INT
2024-12-01,2024,12,HMM,-0.4585,2025,0.0,B.OPR INT
2024-12-01,2024,12,XCL,-0.4548,2025,0.0,B.OPR INT
2024-12-01,2024,12,MELL,1.9981,2025,0.0,B.OPR INT
2024-12-01,2024,12,BEN,0.0,2025,0.0,B.OPR INT
2024-12-01,2024,12,KRL,-0.969,2025,0.0,B.OPR INT
2025-01-01,2025,1,CMA,0.345,2025,24830.0,B.OPR INT
2025-01-01,2025,1,EMC,0.2209,2025,14121.0,B.OPR INT
2025-01-01,2025,1,MSC,0.4311,2025,7862.0,B.OPR INT
2025-01-01,2025,1,ONE,0.1858,2025,2198.0,B.OPR INT
2025-01-01,2025,1,MSK,-0.0318,2025,13403.0,B.OPR INT
2025-01-01,2025,1,WHL,0.1905,2025,6100.0,B.OPR INT
2025-01-01,2025,1,COSCO,-0.1293,2025,13059.0,B.OPR INT
2025-01-01,2025,1,OOCL,0.0084,2025,2710.0,B.OPR INT
2025-01-01,2025,1,RCL,0.3211,2025,1257.0,B.OPR INT
2025-01-01,2025,1,SITC,0.1417,2025,3938.0,B.OPR INT
2025-01-01,2025,1,HPL,0.0418,2025,0.0,B.OPR INT
2025-01-01,2025,1,YML,0.901,2025,2189.0,B.OPR INT
2025-01-01,2025,1,KMTC,-0.184,2025,2672.0,B.OPR INT
2025-01-01,2025,1,GSL,-0.3648,2025,1146.0,B.OPR INT
2025-01-01,2025,1,PIL,1.0345,2025,0.0,B.OPR INT
2025-01-01,2025,1,SSL,-0.047,2025,16612.0,B.OPR INT
2025-01-01,2025,1,HMM,0.3272,2025,0.0,B.OPR INT
2025-01-01,2025,1,ANL,1.1883,2025,437.0,B.OPR INT
2025-01-01,2025,1,XCL,0.5374,2025,0.0,B.OPR INT
2025-01-01,2025,1,KRL,2.1709,2025,0.0,B.OPR INT
2025-01-01,2025,1,KSL,0.0,2025,0.0,B.OPR INT
2025-01-01,2025,1,MELL,0.0,2025,0.0,B.OPR INT
2025-01-01,2025,1,OTHER,0.0,2025,2498.0,B.OPR INT
2025-02-01,2025,2,CMA,0.0,2025,43125.0,B.OPR INT
2025-02-01,2025,2,EMC,0.0,2025,27834.0,B.OPR INT
2025-02-01,2025,2,MSC,0.0,2025,18609.0,B.OPR INT
2025-02-01,2025,2,ONE,0.0,2025,3915.0,B.OPR INT
2025-02-01,2025,2,MSK,0.0,2025,28755.0,B.OPR INT
2025-02-01,2025,2,WHL,0.0,2025,9396.0,B.OPR INT
2025-02-01,2025,2,COSCO,0.0,2025,22448.0,B.OPR INT
2025-02-01,2025,2,OOCL,0.0,2025,7122.0,B.OPR INT
2025-02-01,2025,2,RCL,0.0,2025,1257.0,B.OPR INT
2025-02-01,2025,2,SITC,0.0,2025,7272.0,B.OPR INT
2025-02-01,2025,2,HPL,0.0,2025,0.0,B.OPR INT
2025-02-01,2025,2,YML,0.0,2025,3411.0,B.OPR INT
2025-02-01,2025,2,KMTC,0.0,2025,4436.0,B.OPR INT
2025-02-01,2025,2,GSL,0.0,2025,2572.0,B.OPR INT
2025-02-01,2025,2,PIL,0.0,2025,0.0,B.OPR INT
2025-02-01,2025,2,SSL,0.0,2025,46959.0,B.OPR INT
2025-02-01,2025,2,HMM,0.0,2025,0.0,B.OPR INT
2025-02-01,2025,2,ANL,0.0,2025,1610.0,B.OPR INT
2025-02-01,2025,2,XCL,0.0,2025,0.0,B.OPR INT
2025-02-01,2025,2,KRL,0.0,2025,0.0,B.OPR INT
2025-02-01,2025,2,KSL,0.0,2025,0.0,B.OPR INT
2025-02-01,2025,2,MELL,0.0,2025,0.0,B.OPR INT
2025-02-01,2025,2,OTHER,0.0,2025,4471.0,B.OPR INT
2025-03-01,2025,3,CMA,0.0,2025,65124.0,B.OPR INT
2025-03-02,2025,3,SSL,0.0,2025,63449.0,B.OPR INT
2025-03-03,2025,3,MSK,0.0,2025,49466.0,B.OPR INT
2025-03-04,2025,3,EMC,0.0,2025,42968.0,B.OPR INT
2025-03-05,2025,3,MSC,0.0,2025,34247.0,B.OPR INT
2025-03-06,2025,3,COS,0.0,2025,31810.0,B.OPR INT
2025-03-07,2025,3,WHL,0.0,2025,16331.0,B.OPR INT
2025-03-08,2025,3,SIT,0.0,2025,11673.0,B.OPR INT
2025-03-09,2025,3,OOL,0.0,2025,10374.0,B.OPR INT
2025-03-10,2025,3,KMT,0.0,2025,6622.0,B.OPR INT
2025-03-11,2025,3,ONE,0.0,2025,6113.0,B.OPR INT
2025-03-12,2025,3,YML,0.0,2025,5665.0,B.OPR INT
2025-03-13,2025,3,GSL,0.0,2025,5485.0,B.OPR INT
2025-03-14,2025,3,NSS,0.0,2025,4304.0,B.OPR INT
2025-03-15,2025,3,ANL,0.0,2025,2527.0,B.OPR INT
2025-03-16,2025,3,TSL,0.0,2025,2448.0,B.OPR INT
2025-03-17,2025,3,RCL,0.0,2025,2067.0,B.OPR INT
2025-03-18,2025,3,LMA,0.0,2025,923.0,B.OPR INT
2025-03-19,2025,3,BEN,0.0,2025,496.0,B.OPR INT
2025-03-20,2025,3,HPL,0.0,2025,0.0,B.OPR INT
2025-03-21,2025,3,PIL,0.0,2025,0.0,B.OPR INT
2025-03-22,2025,3,KAL,0.0,2025,0.0,B.OPR INT
2025-03-23,2025,3,XCL,0.0,2025,0.0,B.OPR INT
2025-03-24,2025,3,KSL,0.0,2025,0.0,B.OPR INT
2025-03-25,2025,3,ACL,0.0,2025,0.0,B.OPR INT
2025-03-26,2025,3,ESL,0.0,2025,0.0,B.OPR INT
2025-04-02,2025,4,CMA,0.0,2025,86479.0,B.OPR INT
2025-04-03,2025,4,SSL,0.0,2025,83668.0,B.OPR INT
2025-04-04,2025,4,MSK,0.0,2025,68853.0,B.OPR INT
2025-04-05,2025,4,EMC,0.0,2025,55667.0,B.OPR INT
2025-04-06,2025,4,MSC,0.0,2025,46530.0,B.OPR INT
2025-04-07,2025,4,COS,0.0,2025,39926.0,B.OPR INT
2025-04-08,2025,4,WHL,0.0,2025,20470.0,B.OPR INT
2025-04-09,2025,4,SIT,0.0,2025,13341.0,B.OPR INT
2025-04-10,2025,4,OOL,0.0,2025,12852.0,B.OPR INT
2025-04-11,2025,4,ONE,0.0,2025,9040.0,B.OPR INT
2025-04-12,2025,4,KMT,0.0,2025,8578.0,B.OPR INT
2025-04-13,2025,4,GSL,0.0,2025,6939.0,B.OPR INT
2025-04-14,2025,4,YML,0.0,2025,6803.0,B.OPR INT
2025-04-15,2025,4,NSS,0.0,2025,5788.0,B.OPR INT
2025-04-16,2025,4,TSL,0.0,2025,3377.0,B.OPR INT
2025-04-17,2025,4,ANL,0.0,2025,3349.0,B.OPR INT
2025-04-18,2025,4,RCL,0.0,2025,2907.0,B.OPR INT
2025-04-19,2025,4,LMA,0.0,2025,1265.0,B.OPR INT
2025-04-20,2025,4,BEN,0.0,2025,788.0,B.OPR INT
2025-04-21,2025,4,HPL,0.0,2025,0.0,B.OPR INT
2025-04-22,2025,4,PIL,0.0,2025,0.0,B.OPR INT
2025-04-23,2025,4,KAL,0.0,2025,0.0,B.OPR INT
2025-04-24,2025,4,XCL,0.0,2025,0.0,B.OPR INT
2025-04-25,2025,4,KSL,0.0,2025,0.0,B.OPR INT
2025-04-26,2025,4,ACL,0.0,2025,0.0,B.OPR INT
2025-04-27,2025,4,ESL,0.0,2025,0.0,B.OPR INT
2025-05-04,2025,5,CMA,0.0,2025,98500.0,B.OPR INT
2025-05-05,2025,5,MSK,0.0,2025,78261.0,B.OPR INT
2025-05-06,2025,5,EMC,0.0,2025,73170.0,B.OPR INT
2025-05-07,2025,5,ONE,0.0,2025,69801.0,B.OPR INT
2025-05-08,2025,5,COSCO,0.0,2025,60170.0,B.OPR INT
2025-05-09,2025,5,MSC,0.0,2025,65811.0,B.OPR INT
2025-05-10,2025,5,OOCL,0.0,2025,31814.0,B.OPR INT
2025-05-11,2025,5,WHL,0.0,2025,28131.0,B.OPR INT
2025-05-12,2025,5,SITC,0.0,2025,20785.0,B.OPR INT
2025-05-13,2025,5,RCL,0.0,2025,15792.0,B.OPR INT
2025-05-14,2025,5,HAPAG,0.0,2025,15109.0,B.OPR INT
2025-05-15,2025,5,YML,0.0,2025,9488.0,B.OPR INT
2025-05-16,2025,5,KMTC,0.0,2025,9578.0,B.OPR INT
2025-05-17,2025,5,GSL,0.0,2025,7437.0,B.OPR INT
2025-05-18,2025,5,SSL,0.0,2025,6828.0,B.OPR INT
2025-05-19,2025,5,PIL,0.0,2025,6126.0,B.OPR INT
2025-05-20,2025,5,TSL,0.0,2025,7186.0,B.OPR INT
2025-05-21,2025,5,NSS,0.0,2025,5171.0,B.OPR INT
2025-05-22,2025,5,OTHERS,0.0,2025,3846.0,B.OPR INT
2025-05-23,2025,5,XCL,0.0,2025,3453.0,B.OPR INT
2025-05-24,2025,5,HMM,0.0,2025,2422.0,B.OPR INT
2025-05-25,2025,5,MELL,0.0,2025,696.0,B.OPR INT
2025-05-26,2025,5,SWI,0.0,2025,663.0,B.OPR INT
2025-05-27,2025,5,KRL,0.0,2025,0.0,B.OPR INT
2025-05-28,2025,5,BEN,0.0,2025,0.0,B.OPR INT
2025-05-29,2025,5,KSL,0.0,2025,0.0,B.OPR INT
2025-06-01,2025,6,CMA,0.0,2025,119165.0,B.OPR INT
2025-06-01,2025,6,MSK,0.0,2025,95879.0,B.OPR INT
2025-06-01,2025,6,EMC,0.0,2025,85261.0,B.OPR INT
2025-06-01,2025,6,ONE,0.0,2025,83035.0,B.OPR INT
2025-06-01,2025,6,COSCO,0.0,2025,71899.0,B.OPR INT
2025-06-01,2025,6,MSC,0.0,2025,82279.0,B.OPR INT
2025-06-01,2025,6,OOCL,0.0,2025,38056.0,B.OPR INT
2025-06-01,2025,6,WHL,0.0,2025,33664.0,B.OPR INT
2025-06-01,2025,6,SITC,0.0,2025,25339.0,B.OPR INT
2025-06-01,2025,6,RCL,0.0,2025,18116.0,B.OPR INT
2025-06-01,2025,6,HAPAG,0.0,2025,17978.0,B.OPR INT
2025-06-01,2025,6,YML,0.0,2025,11015.0,B.OPR INT
2025-06-01,2025,6,KMTC,0.0,2025,11229.0,B.OPR INT
2025-06-01,2025,6,GSL,0.0,2025,8323.0,B.OPR INT
2025-06-01,2025,6,SSL,0.0,2025,8150.0,B.OPR INT
2025-06-01,2025,6,PIL,0.0,2025,7332.0,B.OPR INT
2025-06-01,2025,6,TSL,0.0,2025,8758.0,B.OPR INT
2025-06-01,2025,6,NSS,0.0,2025,6402.0,B.OPR INT
2025-06-02,2025,6,OTHERS,0.0,2025,4873.0,B.OPR INT
2025-06-03,2025,6,XCL,0.0,2025,4258.0,B.OPR INT
2025-06-04,2025,6,HMM,0.0,2025,3015.0,B.OPR INT
2025-06-05,2025,6,MELL,0.0,2025,962.0,B.OPR INT
2025-06-06,2025,6,SWI,0.0,2025,958.0,B.OPR INT
2025-06-07,2025,6,KRL,0.0,2025,0.0,B.OPR INT
2025-06-08,2025,6,BEN,0.0,2025,0.0,B.OPR INT
2025-06-09,2025,6,KSL,0.0,2025,0.0,B.OPR INT
2025-07-01,2025,7,OOCL,0.0,2025,28403.0,B.OPR INT
2025-07-01,2025,7,RCL,0.0,2025,6304.0,B.OPR INT
2025-07-01,2025,7,SITC,0.0,2025,28252.0,B.OPR INT
2025-07-01,2025,7,HAPAG,0.0,2025,0.0,B.OPR INT
2025-07-01,2025,7,YML,0.0,2025,9223.0,B.OPR INT
2025-07-01,2025,7,KMTC,0.0,2025,13362.0,B.OPR INT
2025-07-01,2025,7,OTHER,0.0,2025,613902.0,B.OPR INT
2025-07-01,2025,7,GSL,0.0,2025,10818.0,B.OPR INT
2025-07-01,2025,7,SSL,0.0,2025,147788.0,B.OPR INT
2025-07-01,2025,7,PIL,0.0,2025,4109.0,B.OPR INT
2025-07-01,2025,7,ANL,0.0,2025,6010.0,B.OPR INT
2025-07-01,2025,7,HMM,0.0,2025,0.0,B.OPR INT
2025-07-01,2025,7,XCL,0.0,2025,1055.0,B.OPR INT
2025-07-01,2025,7,MELL,0.0,2025,0.0,B.OPR INT
2025-07-01,2025,7,KRL,0.0,2025,0.0,B.OPR INT
2025-07-01,2025,7,KSL,0.0,2025,0.0,B.OPR INT
2025-08-01,2025,8,CMA,0.0,2025,175722.0,B.OPR INT
2025-08-01,2025,8,EMC,0.0,2025,118712.0,B.OPR INT
2025-08-01,2025,8,MSK,0.0,2025,146874.0,B.OPR INT
2025-08-01,2025,8,MSC,0.0,2025,93584.0,B.OPR INT
2025-08-01,2025,8,ONE,0.0,2025,20448.0,B.OPR INT
2025-08-01,2025,8,WHL,0.0,2025,41015.0,B.OPR INT
2025-08-01,2025,8,COSCO,0.0,2025,71988.0,B.OPR INT
2025-08-01,2025,8,OOCL,0.0,2025,35929.0,B.OPR INT
2025-08-01,2025,8,RCL,0.0,2025,7278.0,B.OPR INT
2025-08-01,2025,8,SITC,0.0,2025,32300.0,B.OPR INT
2025-08-01,2025,8,HAPAG,0.0,2025,0.0,B.OPR INT
2025-08-01,2025,8,YML,0.0,2025,10341.0,B.OPR INT
2025-08-01,2025,8,KMTC,0.0,2025,15193.0,B.OPR INT
2025-08-01,2025,8,OTHER,0.0,2025,959929.0,B.OPR INT
2025-08-01,2025,8,GSL,0.0,2025,12265.0,B.OPR INT
2025-08-01,2025,8,SSL,0.0,2025,166221.0,B.OPR INT
2025-08-01,2025,8,PIL,0.0,2025,6056.0,B.OPR INT
2025-08-01,2025,8,ANL,0.0,2025,6657.0,B.OPR INT
2025-08-01,2025,8,HMM,0.0,2025,1590.0,B.OPR INT
2025-08-01,2025,8,XCL,0.0,2025,1055.0,B.OPR INT
2025-08-01,2025,8,MELL,0.0,2025,0.0,B.OPR INT
2025-08-01,2025,8,BEN,0.0,2025,2757.0,B.OPR INT
2025-08-01,2025,8,KRL,0.0,2025,0.0,B.OPR INT
2025-09-01,2025,9,CMA,0.0,2025,192255.0,B.OPR INT
2025-09-01,2025,9,EMC,0.0,2025,132377.0,B.OPR INT
2025-09-01,2025,9,MSK,0.0,2025,168954.0,B.OPR INT
2025-09-01,2025,9,MSC,0.0,2025,105144.0,B.OPR INT
2025-09-01,2025,9,ONE,0.0,2025,23077.0,B.OPR INT
2025-09-01,2025,9,WHL,0.0,2025,45695.0,B.OPR INT
2025-09-01,2025,9,COSCO,0.0,2025,81077.0,B.OPR INT
2025-09-01,2025,9,OOCL,0.0,2025,43695.0,B.OPR INT
2025-09-01,2025,9,RCL,0.0,2025,7278.0,B.OPR INT
2025-09-01,2025,9,SITC,0.0,2025,36517.0,B.OPR INT
2025-09-01,2025,9,HAPAG,0.0,2025,0.0,B.OPR INT
2025-09-01,2025,9,YML,0.0,2025,11521.0,B.OPR INT
2025-09-01,2025,9,KMTC,0.0,2025,17166.0,B.OPR INT
2025-09-01,2025,9,OTHER,0.0,2025,0.0,B.OPR INT
2025-09-01,2025,9,GSL,0.0,2025,15252.0,B.OPR INT
2025-09-01,2025,9,SSL,0.0,2025,182147.0,B.OPR INT
2025-09-01,2025,9,PIL,0.0,2025,10744.0,B.OPR INT
2025-09-01,2025,9,ANL,0.0,2025,8383.0,B.OPR INT
2025-09-01,2025,9,HMM,0.0,2025,3204.0,B.OPR INT
2025-09-01,2025,9,XCL,0.0,2025,3804.0,B.OPR INT
2025-09-01,2025,9,MELL,0.0,2025,0.0,B.OPR INT
2025-09-01,2025,9,BEN,0.0,2025,3152.0,B.OPR INT
2025-09-01,2025,9,KRL,0.0,2025,0.0,B.OPR INT
2025-10-01,2025,10,CMA,0.0,2025,201281.0,B.OPR INT
2025-10-01,2025,10,EMC,0.0,2025,149275.0,B.OPR INT
2025-10-01,2025,10,MSK,0.0,2025,169291.0,B.OPR INT
2025-10-01,2025,10,MSC,0.0,2025,144630.0,B.OPR INT
2025-10-01,2025,10,ONE,0.0,2025,144325.0,B.OPR INT
2025-10-01,2025,10,WHL,0.0,2025,49305.0,B.OPR INT
2025-10-01,2025,10,COSCO,0.0,2025,107188.0,B.OPR INT
2025-10-01,2025,10,OOCL,0.0,2025,66343.0,B.OPR INT
2025-10-01,2025,10,RCL,0.0,2025,28464.0,B.OPR INT
2025-10-01,2025,10,SITC,0.0,2025,42025.0,B.OPR INT
2025-10-01,2025,10,HAPAG,0.0,2025,29804.0,B.OPR INT
2025-10-01,2025,10,YML,0.0,2025,17516.0,B.OPR INT
2025-10-01,2025,10,KMTC,0.0,2025,17580.0,B.OPR INT
2025-10-01,2025,10,OTHER,0.0,2025,10182.0,B.OPR INT
2025-10-01,2025,10,GSL,0.0,2025,13395.0,B.OPR INT
2025-10-01,2025,10,SSL,0.0,2025,14520.0,B.OPR INT
2025-10-01,2025,10,PIL,0.0,2025,21139.0,B.OPR INT
2025-10-01,2025,10,ANL,0.0,2025,0.0,B.OPR INT
2025-10-01,2025,10,HMM,0.0,2025,8505.0,B.OPR INT
2025-10-01,2025,10,XCL,0.0,2025,8521.0,B.OPR INT
2025-10-01,2025,10,MELL,0.0,2025,1286.0,B.OPR INT
2025-10-01,2025,10,BEN,0.0,2025,0.0,B.OPR INT
2025-10-01,2025,10,KRL,0.0,2025,0.0,B.OPR INT
2025-11-01,2025,11,CMA,0.0,2025,224321.0,B.OPR INT
2025-11-01,2025,11,EMC,0.0,2025,163599.0,B.OPR INT
2025-11-01,2025,11,MSK,0.0,2025,186203.0,B.OPR INT
2025-11-01,2025,11,MSC,0.0,2025,161433.0,B.OPR INT
2025-11-01,2025,11,ONE,0.0,2025,157628.0,B.OPR INT
2025-11-01,2025,11,WHL,0.0,2025,50854.0,B.OPR INT
2025-11-01,2025,11,COSCO,0.0,2025,112977.0,B.OPR INT
2025-11-01,2025,11,OOCL,0.0,2025,72554.0,B.OPR INT
2025-11-01,2025,11,RCL,0.0,2025,30945.0,B.OPR INT
2025-11-01,2025,11,HAPAG,0.0,2025,32870.0,B.OPR INT
2025-11-01,2025,11,SITC,0.0,2025,46291.0,B.OPR INT
